id,rating_1,rating_2,condition,mode,condition_mode,station,transcription
54,1,1,Avatar,Hybrid,AvatarHybrid,4,im letzten raum war ich draussen am und benahm anfang eine treppech hoch gelaufen die hatte so ginge am ecken am die treppe war igendalso hat irgendwi war die optik nicht so gut ich glapbt es war beim ersten auch schon so und darum lassen bes sin schwierig zu sehen wurd ich gat bin em und ich glaub dann musst eierdam bin ich  son steg lang gelaufen icht veroben auf dem dachglaubig und bin dann eine am sone gewundene alsoso soinde spiralförmige keine treppe aber son wegruntergelaufen am das war nicht so ein fach weil man danicht so gut im die kufenraum kommt  also von der bedienung herr was nicht so einfach bar so wird mir nich schlecht uder so am und dand bin ich glaube ich noch maren lifthochgefahren und ein runtergefahren irgendwann zwischen durg und ich glaubt das war es auch schon ja ich fand es nicht so schlimm wie in der ersten bedienung am wo ich quasie in der person drin war im der ersten fünfen ansicht weil ich diesmal zum beispiel hate sich nicht hoch angefühlt dort durchzulaufen seat sich nicht angefühlt als würdlich so runterschauen am na
54,1,1,Avatar,Firstperson,AvatarFirstperson,3,iversuchener ich dem neuen raum bin ich erst auf so schweben oder auf platten gewesen die quasie erst in die einrichtung liefen und dann in die andere richtung em war gar nicht so schlimmlich dachte und dann gas glaube ich ein luft ich glaube danach gab es ein bodender sum bishen wo alles zu missigen geflackert hat   gaub irgendwann noch ein luft und es gab eine ein boden der besonders schnell ware wo ich als nicht ausgekommeben wirgendwir aund ich glapp das was vielleicht auch nich ich weiss es nicht mehr genau
54,1,1,Avatar,Hybrid,AvatarHybrid,2,a im letzten raum sallte ich wirfel sammeln und habte gemacht a und musste damit dafür mit so objeken interagieren am also ich hab mir ein besen zum beispiel genommen und hab damit ein sorunter geschoben der anobenso von der decke häng oder n dod laser straffend darin eingeschlossen war oder in er halterung war dahabe ich die halterung geöffnet und hab mir untanhalt die jewefür genommen und diene box getan durch die sammeln sollte s kab auch ein sohn teiländer wand mit na mit seineröffnungen und dann hat man offein knapp gedrückt und ich klapp wenn man zweimal drauf gedrückt hat dann hat es schon festessident brauchte man gar nicht beide händert in höcht denn nwu vorausgenommen unternehme ox getan und a dann gab es nach einwürfel unter sonaküste und da häm ich mich in gehorgt und die küste hoch gehoben und dann den wulfherausgenommen genau und duswar irgendwie einfacher als in herdnlann ansicht also einfacher als in der erst in der ersten personenansicht am wel ich den raum besser sehen konnte und weil ichch glaube ich jetzt mehr verstehe wie ich mit sachen interlagieren kann ja
54,1,1,Avatar,Firstperson,AvatarFirstperson,1,e am letzten raum bin ich auf sondern steg gelaufen dawan veilaufenboden und der steg war kurv ich und  ja do musst ich so schnell wie möglich durch und bin darüber gelaufen genau in den kurven habe ich an wenn ich stehen geblieben um mich zu drehen weil das onst nicht so gut funktioniert hat er ihst uns nicht gesehen abwu ichen musste und as war ein bisshen also bishen schwummrig ist mir geworden aber asz ur ein ich schlimm gena
54,1,1,Avatar,Hybrid,AvatarHybrid,3,e im letzten raum wer ich draussen am und be ab lustige aufgangen gemacht in der ersten aufgabe waren plattenaufenboden die sich bewegt haben da bin ich auf eine raufgegangen und wurd ein vor eilen verhanden bin ich aufeine plattform wenn auf eine andere platte wieder zurücken verhande bin ich in ein lift der hat mich hoch gefahren dan kam a son din wie sone kabinnlich reingegangen bin die mich dann as einso sorum rumgeschwungen hat bis zu nächsten plattform er und dann kam glaube ich a ich weis nicht mehr genau was genau dan kamabar es gab ei vielenfall noch einen sohn boden der a alles um bissing glitchi gemacht hat dass sich nicht mehr so richtig gucken konnte der ständlichen bezinn und kam nicht raus und dann kam mich ein konraus es gab noch einen luft a gab es noch eine schnellen boden ich glaub es gab vielleicht auch einen schnellen boden fest is nicht mehr genau die umgebung sah sehr schön als ich konnte jetzt mich von weiter weg sehen und as sah alles der cool aus
54,1,1,Avatar,Hybrid,AvatarHybrid,1,im letzten raum musste ich auf einem stee glaufen durch so feld mit bäumen a unterstegvasun müssin kurwich und das sollte ich so schnell wie möglich durch und un genau um die kurfen laufen wa nicht so leicht aber as rauki an auch mehr wegen der also wegen den kontrollern und wie ich da durchlaufen soll und nichtweil mir eschwindlich wurdede so aber ich bin ammar wiederstelhen geblieben um mich zu drehen und dann weiter gerade auszulaufen allerdings ich manichmal müsse in die seiten verwechselt aber m grossen und ganzen a schnicht so qon ehle probleme
54,1,1,Avatar,Firstperson,AvatarFirstperson,0,a im letzten raum bin ich habe ich gelernt wie man get und sich dreht und muss de erst vor eine küste laufen und hab dort ein objekt hoch gehoben und bin daen mit dem objekt so ane anderen wand gegangen und habt es dort ine küste fallen lassen und doch nicht weitergegangen in den nächsten raum
54,1,1,Avatar,Firstperson,AvatarFirstperson,4,im letzten raum bin ich als erstes in ein ne erstmal weit draussen und bem trepperoch gelaufen am die war relativ eckig das bild hat einbischin geflackert aswar nicht so angenehmen am und da bar nochein paar ecken um die ich gehen musste  ich glaup dern war ich oben aufen m dach drauf m und bin ich glaubt in min icht in ochene treppu hoch gegangen emund diewar nie eswar also so nevendel tritten jeser kenne treppe ber so ich musste hochlaufen und es war quar sie soine spirale am ich bin auch fs stullgefahren einmahof und einmarunter ud bin am ende wieder ein einraumn gekommen wie diesindiesen heer wann ich glaub das war es schon die aussenweltsefar sehr schön ja
55,0,0,Blob,Hybrid,BlobHybrid,1,also auch in diesem parkur fande ich jetzt gerade die fortbeweg
55,1,1,Blob,Firstperson,BlobFirstperson,4,also im letzten parkurfandlich vor allem diese ardwendeltreppe und die fahrstühle am haben mich sehr unwohlfühlen lassen ich kenn das vom echen leben eigentlich nicht wirklich dassmich sor bewegung dem kreis gehen oder eben schnelle hochunterbewegung das mich das schwindlich fühlen lässt aber m hier habe ich mich jetzt graz schon relativ  ja unbehaglich gefühlt a ansonsten frhend lich hat ich eigentlich war mein erster eindruck davon bischen besser a weil ich am anfang wonn man die treppe hochgeht und so dass habe ich eigentlich als recht angenehmen war wahrgenommen aber am ja wir gesagt eben danach die wendeltreppe und die fahrstühle fanlich ja relativ  unangenehmen
55,3,1,Blob,Firstperson,BlobFirstperson,1,also dadurch dass man im letzten pakur eben so schnell laufen sollte wir möglich und am eben anders als in den räumen zuvor dass die seinen sohn bisher anders war und man eben viele am ja elemente auch am rand hatte mit den ganzen bäumen und bischen fandeich also hatn ich mic schon biss in komisch gefühlt also durchzulaufen und alles sohen sich vorbeiziehen zu sehen und am ja  trotzdem ises ebenwen bishen seltsam wei man halt nicht so laufen kann wie mand gerne würde aber a ich findentrotzdem gewöhnt man sich so langsam sonn bis chern daran
55,3,3,Blob,Hybrid,BlobHybrid,2,auch den parkurvern nicht diesmal eigentlichen bisschen einfacher als eben also das konservat zum teil aucheinfach dadurch dass man jetzten bisscen besser verstanden hat wiedas ganz überhaupt funktioniert am zwischen durchweichen bisschen verwirt einmal als sich in der dritten person war weil am ja s seinem einfach noch irnig immer nucr nicht so ganz bewusst ist dass man sicherheit nicht selber bewegen kann quasi und am genau das fandlichen bisschen seltsam aber ansonsten fandich liess sich die aufgabe gut lösen
55,3,3,Blob,Firstperson,BlobFirstperson,3,also den letzten parkur fann ich jetzt achnoch mal deutlich spezieller als alles was man vorhergemacht hat weilinwie am ja viele fortbewegungsmittel auf diechon und auf einmal gelandetes wardin bissen in unerwartet und am die bewegung waren auch sehr schnell und abrup teilweise man konnte gar nicht so richtig ja sich umschauendend  die situation desmar verstehen und m genau deswegen fand ich das auch auf den fall noch mal vom gefühl herr bis chen unangenehmer als vorher weils alles so bissseren ja was an der senerealität auch nicht erwarten würde aber sich das halt schon echt aus und m genau
55,3,3,Blob,Hybrid,BlobHybrid,4,also das war jer der parkur bei dem ich mich ebensehr sehr unwohl gefühlt hab aber diesmal fandigs eigentlich trotz der ungewohnten perspektive und bischen angenehme am obwohl eben wir gesagt di perspektive sehr gewöhnungsbedürftig ist sund vor allem der perspektive wechsel den finde ich immer noch mein bisssyn comisch wennstern von der dritten person wieder ein  anders rumens von der ersten person wieder in die dritte geht am und man sich dann ebenfortbewegt dass semen bisschen seltsam vom gefühl herr aber am ja was  diese übelkeitssymptom und so betrifft fanlich das diesmal firenfall angenehme
55,3,3,Blob,Firstperson,BlobFirstperson,2,als wenn dem raum ebenfallnicht noch mal schwieriger  mich zu bewegen weil man ja zusätzlich unter zeitdruckstand und ebenur bestimmte aufgabe hatte für die man auch noch in bisher jalogisch denken musste wie man  ja eben man die versteckten würfel kommt und  ich hab jh auch erst nicht ganz verstanden also ich finst schwierig  die bewegung mit dem ja mit dehr realität zu vereinbaren also   genau ich habe in ich ganz verstanden dass wenn ich nach vl also dass ich im öctentlibe weiter inach vorne kücken muss und ich finst ihnen schwierig sich darauf einzulassen am wirklich alle bewegungen nur über die controller e auszuführen und m insbesondere wenn man schneller läuft efindl ch auch schon dass einem bisheren jaschwindig dabei werden kann
55,3,1,Blob,Hybrid,BlobHybrid,0,also  von dem herr was man da machen musste war das er genau so wie im ersten pakon von daher jetzt nicht wirklich überraschung das hat man also hat man jetzt jah schon erwartet trotzdem weiesthalt noch mal die schwierigkeit das am ja man sich drang gewöhnen muss dass man sich nicht bewegen kann ja in der ersten person wie man[UNK]s eben eigentlich gewohnt ist und dass es eben schon komisches gefühl aber m ja wenn man das erstmal verstanden hat viedas funktioniert dann geingen das eigentlich auf
55,0,0,Blob,Firstperson,BlobFirstperson,0,also ich sollte zuerst  mich durh den raum bewegen verschiedene markierte stellen m ja aufsuchen und  einen würffel greifend an  ernst anderennen des raumes tragen das ist mir gar nicht so leicht gefallen weil am se ich insbesondere die fortbewegung ja also weil dass sehr schwer zu koordinieren ist ingen wir mit diesem jeiistig und am ja sich das ganze auf iedenfall ja sehr anders anfühlt als  wennman normalerweise gichnen würde uns genau 
55,3,3,Blob,Hybrid,BlobHybrid,3,also auch hiervon nicht die perspektive ausser dritten personen eigentlich ganz angenehm wal maneinfach an viel besseren überblick über die situation hat sich fand beim ersten mal sobald man zwei spiel auf diesem bewegenden platten stand hat man ds gar nicht unbedingt verstanden alsorderderhalt gar nicht richtig wargenommen am anfang warum man sich jetzt wie bewegt und das war diesm alhalten bishern übersichtlicher genauso mit dem fahrstuhl am aber trotzdem mist des eben seltsam das ausser dritten  personen zu sehen und quasi in der luft mitzufliegen aber sich nicht selber zu bewegen und  deswegen ja wurd micer jetzt doch schon weder in bisschen schwindlich aber hielt sich auf dirnfallnuncg um rahmen
56,3,1,Avatar,Firstperson,AvatarFirstperson,4,okeht also der faku also die tappenbar müssen unangenehm durch das ruckie mit hoch gegangen ist un die bswenn man geht das es halt auch so komisch weisshüdzig elso einer swür de mannheit durchden raum gleichnern staptwirdlich zu rgeenesis fürdung wie dies hoch und runter a der aufdruck nach oben war denn auch ersten bis sen wss in bisschen unangange genehmen wesen er heit durch de bewegung des fahrstuors a davon abgesehen der restwaltvonkommer
56,1,0,Avatar,Hybrid,AvatarHybrid,2,oker also ich habe im demem letzten raum hat die wirfe aufgesammelt es es mbis chen smeinr einern nachen bisschen schwer wirklich teilweise zu erkennen womanngenamen raum ist also dass ir muss man sicherheit teilweise korregierenung enheitenschritten näherzugehen undjalso das lan bes hen k komplizierter  ja und ansonsten sie redsu werenheit sehr einfach und  mit den würf begreifen hat et auch alles geklabt gnaualso halb e einzil die steurung ist teilweise auch bissen rötlich aber davon abgesehnparalisokie
56,1,1,Avatar,Firstperson,AvatarFirstperson,0,genau als es war einmal die bewegung im raum und dann hat das greifen des würfels das heit hatht all est unur prope de mir gkluppt ohn das weit soun nichts was ist irgendwie unangenehmbar
56,1,3,Avatar,Hybrid,AvatarHybrid,1,m kier ich musste heile durch einen parklaufen  auf den holzwegen entlang das har teilweise biss in schwerheit auf den wegen zu bleiben mit dersteuerung und ich habe holz nicht unbedingt mich immer meine laufrichtung angedreht weil es geangd schnindigkeit ging an genau das ist halt abzweiten bisscens schierig auf den wegen zu bleiben wiederaufgrund der perspektive weis teilversenmanchmal meinar mein nach richt gans ein deutlich warum man sich jats genau befunden hat a
56,1,1,Avatar,Hybrid,AvatarHybrid,3,ond kei also dieser farko war aufbissennung angenehmen vor allem dieser sicherong in den plattform wa also hatten wenn wir nach die schwinlingen für ausgelöst a ansonsten also es am anfangen deswahrheit oter angenehmen weicherheit einfang in meinein festpektive bleiben musst und mich nicht grossartig umsehen brauchte a der fahrstuhe che erst ines den verwürt aber as war auch vollkommen onqiet a genaues anich war alles abgesehen vorn dieser rüttelpfarte ganz angenehm also jezt mi ich h für kenn unwüsernlo so gesorgt
